Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
7147,uS-2018-141558,11/03/2018,16/03/2018,STaNDaRd CLasS,Mh-17290,MARC HarRiGaN,hoMe oFFicE,uNITed staTes,PhiladElpHia,pennSYlvaNia,19140.0,eAst,OFF-St-10004946,offIce suPplies,stOrAge,DEsKTop 3-POCKet hOt fiLE, 43.28 
7148,Ca-2017-139941,12/06/2017,17/06/2017,stANDarD ClAss,cB-12415,chRISTY brIttaIN,CONSUmer,uniTeD STAteS,LoNG beAcH,nEW YoRk,11561.0,eASt,OfF-pA-10000241,ofFIcE sUPplIes,PapEr,"ibm MULTI-purPoSE cOPy pAper, 8 1/2 X 11"", caSE", 92.94 
7149,Ca-2017-139941,12/06/2017,17/06/2017,sTANDaRd clASs,cb-12415,cHRISTY bRittain,cOnSUmeR,UnITeD stATES,lOnG bEacH,NEW yOrK,11561.0,EASt,off-ap-10004036,ofFiCE SUPplies,apPlIANces,BIONaiRe 99.97% hepa AIR clEaNEr, 52.56 
7150,CA-2016-166583,26/06/2016,30/06/2016,STanDaRd CLAsS,vd-21670,VaLErie DOminGuez,COnsUmER,uNIteD StATeS,HoUsToN,TEXas,77070.0,CentRAL,teC-pH-10001578,tEChnOLOGy,phONeS,polYCoM SoUNDSTation2 Ex cOnferENCE pHONE,971.88
7151,ca-2018-100412,22/12/2018,26/12/2018,staNDARD ClAss,Sr-20425,sHARELLE rOacH,homE OFFIce,UNiTED StATEs,tusCaloosA,ALAbaMA,35401.0,SOuTh,fUR-ch-10002647,fURnITURE,cHairs,"situatIons cONTourED FOLdING chaIrs, 4/sET", 141.96 
7152,Ca-2018-142909,22/12/2018,25/12/2018,seCOnd CLaSs,aG-10330,AlEx gRAySON,CoNsUmer,UniTED sTaTeS,mesa,ARIZoNa,85204.0,WEST,Fur-TA-10003008,FuRNiTuRE,tAblES,"leSro roUND bACk CoLLECTIoN COffEE TAble, enD TAbLe",182.55
7153,Ca-2015-137911,09/10/2015,15/10/2015,StanDArd cLASs,bp-11095,Bart PistOLE,CoRporatE,UnItEd staTes,JaCkSoNVILLe,NoRTh CARoLINA,28540.0,souTh,off-PA-10004071,officE supplies,PAper,"eatOn pREMiUm coNTInuous-feed pAper, 25% COttON, lEtTEr SIze, WHItE, 1000 SHTS/box",88.768
7154,Ca-2016-106208,10/12/2016,15/12/2016,STANDArD cLaSS,jW-16075,JUlia WEst,COnSuMer,UnItED STAtes,ChICAgO,iLlINoiS,60610.0,CEnTRaL,Off-AP-10004980,OFFIcE SUPpLIEs,APPliaNCeS,3m rEPlaCeMEnT FiLteR FOr offIce aIr ClEaNER fOr 20' x 33' ROOm,53.088
7155,US-2016-136749,25/12/2016,27/12/2016,SECONd CLAsS,lH-16900,LENA HErNaNDEz,ConSUMEr,UNiTed sTateS,cOLumBUS,GeOrGIa,31907.0,soUtH,fUR-Fu-10000747,FuRNIture,fURnISHingS,tENEX B1-re SeRIeS chAIR MaTs for LOw pIle CaRpEtS, 275.88 
7156,us-2016-136749,25/12/2016,27/12/2016,SEconD CLaSs,lh-16900,lEna hErnaNDeZ,CONSUmeR,UNitED STateS,coLUmbUS,GEORGia,31907.0,souTh,oFf-bI-10004492,ofFice SUpPLIEs,bIndERs,tUF-ViN BinDErs,157.9
7157,CA-2018-126718,29/04/2018,04/05/2018,StAndaRD clAsS,kt-16480,kEaN ThornTOn,cOnsumER,uNitEd STaTes,OranGe,new Jersey,7050.0,easT,OfF-la-10004055,offIce suPPliEs,LabELS,coLOR-CodEd Legal exhiBIT laBels, 4.91 
7158,ca-2017-131380,28/03/2017,31/03/2017,SECoND CLaSS,CC-12220,ChrIs cORTEs,cONSUmER,uniTeD StATeS,LoS ANgELeS,caLIFoRNiA,90032.0,WeSt,Off-sT-10002485,OfFiCe SUpplIEs,STOrAGE,RoGers dElUXe FiLe ChESt,87.92
7159,ca-2017-131380,28/03/2017,31/03/2017,SeConD Class,cc-12220,chrIs CORTes,cOnsUmEr,UNItED stATEs,los ANgElES,calIfornIA,90032.0,WEsT,oFf-PA-10001243,office suPPliES,paper,xErox 1983, 5.98 
7160,cA-2016-145835,13/05/2016,18/05/2016,second clasS,Bf-11170,beN FeRrER,Home ofFiCE,uNiteD sTATeS,cHiCago,iLlInOis,60623.0,CEnTRaL,tec-pH-10004447,TEChNOlOgy,phONes,TOshIba IPT2010-sD ip tElEPHOne, 222.384 
7161,ca-2016-145835,13/05/2016,18/05/2016,sEcoND CLass,BF-11170,bEN ferrEr,home ofFICE,UniTEd sTATEs,chIcagO,ILlInOIs,60623.0,CentrAL,OFf-Fa-10002280,oFFICE sUPPlIEs,fAStEneRS,adVANTus PLaSTic PAper ClIPs,16.0
7162,cA-2015-138709,04/07/2015,09/07/2015,sTAnDarD CLAsS,ms-17770,mAxwEll sCHwaRtZ,coNSUMER,unITED StATES,riCHmoND,VIrgiNIa,23223.0,soutH,ofF-PA-10004734,OFfice SUpPLIES,paper,sOUthWortH sTruCTurES cOLLECtION, 21.84 
7163,ca-2015-138709,04/07/2015,09/07/2015,sTaNdarD CLass,MS-17770,MaXWelL sCHwaRtz,coNsUMER,uNIted STaTEs,RiCHmOnd,ViRgInIa,23223.0,south,oFf-bi-10000145,office sUPpliES,biNderS,ziPPer rINg BinDER PoCKEtS,15.6
7164,ca-2015-122070,22/04/2015,24/04/2015,sEconD cLASS,AH-10030,Aaron hawkiNS,CorPOraTe,uniTEd staTes,tROy,NEw yoRk,12180.0,EasT,Off-En-10004773,OfFIce SUppLIEs,EnVeLOpES,staPle ENVelOpE, 247.84 
7165,ca-2015-122070,22/04/2015,24/04/2015,SeCoNd claSs,ah-10030,Aaron HaWKIns,cOrPORatE,UniteD StaTES,TroY,New YoRk,12180.0,EAst,Off-bI-10004970,OFFice suPPlieS,bIndeRS,"ACCOHiDE 3-RiNG biNDER, BLue, 1""",9.912
7166,Ca-2017-158610,19/09/2017,22/09/2017,fiRst cLass,CK-12595,ClyTIE KElTY,cOnsumeR,unitEd StaTeS,proVidenCE,RhoDe ISLaND,2908.0,eAST,off-sT-10000604,OfFiCE SuppLIES,sTOrAgE,hoME/ofFICe persOnAL fiLe cArts,69.52
7167,ca-2015-117464,22/07/2015,24/07/2015,seCOND ClAsS,np-18325,NaRESj pATel,consuMEr,UNIted sTATes,SAn fRAnciSco,CALIFornia,94122.0,WEst,oFF-aR-10003190,ofFicE SuppLiEs,art,NEWELl 32,11.52
7168,Ca-2015-117464,22/07/2015,24/07/2015,secoND cLass,nP-18325,NArEsj PateL,consUmEr,unITed STATeS,sAn franCISCo,california,94122.0,WEsT,FuR-cH-10000155,fUrnIture,ChAIRS,gLObAL cOmEt stAckiNG armLEss cHaiR,717.72
7169,ca-2015-117464,22/07/2015,24/07/2015,Second cLaSs,Np-18325,nArESj PaTeL,ConSUmer,UNITed stateS,san frAnCiSCO,CalIfoRnIA,94122.0,WEsT,oFf-ST-10003058,oFFiCE sUPPlIES,SToragE,ELdOn moBilE MEGa dAta CART  meGA StacKABLE  ADd-oN TRaYs,236.5
7170,cA-2015-117464,22/07/2015,24/07/2015,sEcONd cLasS,nP-18325,naresJ paTeL,ConSUMEr,uNItED STAtES,sAN FRANcISco,CaLIFoRNIA,94122.0,WEsT,fur-ta-10004767,FUrNiTURE,tABLes,SaFco draFtING TAble,170.352
7171,US-2018-168613,08/10/2018,14/10/2018,sTaNdARd CLaSS,Gm-14440,GaRY mcGarr,cONSUMeR,uNited STaTES,NeW YOrK cITY,New yorK,10009.0,eAsT,fur-cH-10002372,FurNItURe,CHaiRS,OFfIcE STaR - ERgOnomICAlLY desiGnED kneE chaiR, 145.764 
7172,cA-2018-125381,25/04/2018,27/04/2018,seconD CLASS,sg-20605,spEros GoRaNItis,ConSUmer,uNiTed staTeS,sAN FrAnCiscO,CalIfOrNia,94109.0,WesT,tEC-ac-10000158,TEchnoLogy,ACceSsories,SOny 64Gb clAss 10 MiCro SDHc r40 meMoRY cArd, 107.97 
7173,us-2018-141677,26/03/2018,30/03/2018,STAnDArd cLaSs,HK-14890,HEatHer kirkLand,CorpORaTE,UniTEd sTATes,hoUstON,texas,77070.0,cENtrAL,tEc-AC-10000158,TEChnoLOGY,ACcEsSOrIes,sONY 64gb ClasS 10 MiCRO SdHC r40 MeMory caRD, 143.96 
7174,us-2018-141677,26/03/2018,30/03/2018,stANDard claSS,HK-14890,HeaTHeR KiRKLaND,coRpORatE,UNITED StATEs,HouStoN,TExAS,77070.0,cEnTral,TEc-cO-10002313,tEcHnoLOgy,COPiers,CANOn pc1080f peRSOnAL CopIer, 2399.96 
7175,US-2018-141677,26/03/2018,30/03/2018,StaNDarD cLasS,HK-14890,heatheR kIrkLAND,cOrPoRATE,unITEd sTaTES,HOUStoN,tExAS,77070.0,CentRAl,OfF-pA-10002581,oFfIce SupPLiES,PaPEr,XEROX 1951, 74.352 
7176,uS-2018-141677,26/03/2018,30/03/2018,staNdaRD CLass,HK-14890,heAtHeR KIrKlANd,CorporAte,uNITED States,hoUSton,TExas,77070.0,CEntRaL,OFf-AP-10001205,OfFiCe sUppLIEs,aPPLiaNcES,beLkIn 5 ouTLeT SurGemaSteR PoweR ceNtERs,87.168
7177,US-2018-141677,26/03/2018,30/03/2018,StAndArd claSS,hk-14890,heAthEr KiRKlAnd,CorPoRatE,unITED STATeS,hoUSton,tEXAs,77070.0,ceNtRal,ofF-ST-10000344,ofFiCE SuPPlieS,sToRAGe,"NeAt idEAS PERSOnAl HangiNG FoLdEr fIleS, bLAck", 32.232 
7178,Ca-2018-133067,04/05/2018,10/05/2018,StANDArd ClasS,mY-18295,MuHamMeD YEDWAB,cOrpOraTe,United stATEs,PhILAdeLPhia,PeNNSyLVANiA,19140.0,easT,ofF-BI-10002897,oFFicE suPplieS,BInDERs,"bLAcK AverY MEmo-SIze 3-riNG BINDer, 5 1/2"" X 8 1/2""", 2.202 
7179,Ca-2018-133067,04/05/2018,10/05/2018,standArD ClAsS,MY-18295,muhAmmed yEdwAB,CORPOraTE,UNiteD STatES,PhiLadElPHia,pEnnsylVANia,19140.0,EAST,OFF-BI-10003694,oFFiCe suppLiES,BInDERS,"avEry 3 1/2"" DisKeTTE stoRAgE paGEs, 10/paCk",9.396
7180,US-2017-144351,14/11/2017,18/11/2017,stANDaRD cLaSs,RC-19960,RYAn CROWE,consumer,UNIteD states,bAltimOre,MARylAnd,21215.0,easT,tEC-ph-10001644,tecHNOLOGy,PhoNeS,"BluelOunGE milO SmaRtphoNe STaNd, whitE/metAllIc",89.97
7181,ca-2015-106054,06/01/2015,07/01/2015,FirST cLAss,Jo-15145,jACK o'BrIAnt,CorpoRaTe,UNItEd states,athens,GEoRgIa,30605.0,sOuTH,OFF-AR-10002399,OFfice SUPPLIEs,ART,"dIxoN PRaNG wATErcoloR PenCILs, 10-COLOR Set wItH bRush", 12.78 
7182,ca-2017-138667,27/12/2017,30/12/2017,SEConD CLASs,MW-18220,mitcH wEbber,ConSumEr,UNIted StATeS,LaNCaSter,OhIo,43130.0,eaST,TEC-AC-10003063,TechNOlOgy,ACcEsSORieS,mIcrO InNOVATioNS uSb rf wIRELESS KeybOArd wITH MOuSe, 40.0 
7183,Ca-2018-150609,30/04/2018,04/05/2018,STaNDaRD CLaSS,Nz-18565,NiCk ZANDusky,HOmE ofFice,uNiTeD STaTES,LoS aNgELeS,califOrnIA,90032.0,west,Off-BI-10002071,OffICe SuPPLiEs,bInders,felLOwEs BlACK PlaStIC COMb BINdIngs, 23.24 
7184,ca-2018-128853,21/04/2018,23/04/2018,FIrSt CLASs,jM-15250,JaNet maRTin,cONsuMeR,uNitEd sTateS,BaLtimoRE,maRYlanD,21215.0,East,Fur-ch-10004218,FURNituRE,cHaIRs,"gLOBal fABRIc MAnAGER's CHAir, daRk gray",908.82
7185,ca-2018-133102,17/08/2018,24/08/2018,stAndarD cLAss,ED-13885,EMiLY DUcicH,HoME OffIce,unIted sTatES,housToN,teXas,77095.0,CEnTrAL,OfF-SU-10000432,oFficE sUpPLiEs,SUPPLIEs,acCo sidE-pUnchED COnVENtIONAL coLuMnAR PaDS, 5.552 
7186,cA-2018-133102,17/08/2018,24/08/2018,STAnDArD CLAsS,ED-13885,eMiLy ducich,hOme oFFIce,uNItED StaTes,HoustOn,TeXas,77095.0,CENtRaL,OFF-Ar-10003183,OfFiCe SUpPlIeS,aRT,AVERy fLuOrescEnT HIGHlIghteR four-COlor sET, 8.016 
7187,ca-2018-133102,17/08/2018,24/08/2018,STANDaRD cLaSS,Ed-13885,EMiLy dUCIch,hoMe OFFice,uNITED staTES,HOUSTOn,tEXAs,77095.0,CENtrAL,fUR-CH-10002017,furnituRE,CHAIrS,saFCO opTIOnaL ARM kit foR WORksPAcE CRiBBage stacKing cHAiR, 74.592 
7188,Ca-2018-133102,17/08/2018,24/08/2018,standaRd cLasS,Ed-13885,Emily DuCicH,Home OffICe,unitED STAtES,hoUsToN,tEXas,77095.0,CEnTRAl,fuR-fU-10003247,fUrnitUrE,fURnIshinGs,36x48 HaRDFLoOr cHaIRmat,16.784
7189,Ca-2018-133102,17/08/2018,24/08/2018,StaNDArD CLasS,ed-13885,emIlY DUcICh,hoMe OfFICE,uNITed STAtEs,HoUSTOn,TexaS,77095.0,CeNTRAL,Off-aP-10001563,OFFICE SupplIEs,apPlIaNces,belkIn PremIeRe suRge MasTEr iI 8-OUtLet SUrge pRotECTOr,38.864
7190,ca-2017-164399,12/11/2017,15/11/2017,FiRST ClAsS,dw-13480,diAnna WILsOn,HoMe oFFICE,united STateS,sAN dIEGo,CaLifOrnIa,92024.0,WeSt,tEC-ph-10004908,TECHNOlOgy,phoneS,PAnaSONIC kx ts3282w cOrDEd phOnE,203.976
7191,CA-2017-164399,12/11/2017,15/11/2017,fIRsT CLaSS,dw-13480,diANnA wIlsOn,hOme oFfice,UNitEd sTateS,SAN dIEGO,CAliFornia,92024.0,west,fUR-TA-10003392,fUrnITure,TAblEs,GLObAL aDAPtABIlITIEs cONferencE TaBles,674.352
7192,CA-2017-116918,01/10/2017,06/10/2017,SeCOnd ClASS,Jk-15205,JamIe KuniTz,CoNSUMER,uNIteD StatES,HiALEah,FloRiDA,33012.0,sOutH,Off-BI-10004140,OfFice sUPplIEs,biNdeRS,AVerY nOn-sTick BIndeRS,5.388
7193,ca-2017-116918,01/10/2017,06/10/2017,SeCOND clAsS,Jk-15205,jAMIE KUNiTZ,cONsUMEr,UNItEd StATeS,hIALEAH,flOriDA,33012.0,SOUTH,OfF-AR-10003631,OFfiCe supPlIEs,aRt,StAPLEs IN MIsC. cOLOrs, 30.976 
7194,cA-2017-110492,12/02/2017,14/02/2017,fIrst clAsS,Js-15880,jOHN sTEVeNson,cONSumer,UNiTeD STateS,ATLANtA,geORGiA,30318.0,SoUTh,oFf-St-10003716,OFfIce sUPpLiEs,StoRage,tENnsCo dOublE-tieR LOCkers,1350.12
7195,Ca-2017-110492,12/02/2017,14/02/2017,First Class,JS-15880,JoHN STeveNSON,conSumer,uniTEd stateS,atlaNTA,GeoRgIa,30318.0,sOUTh,oFf-bI-10003274,oFFiCE SuPplies,bINDErS,"avEry DURABle sLANt RING bInDErS, no LABelS", 15.92 
7196,cA-2017-147683,13/11/2017,17/11/2017,StaNdARD claSS,po-19180,PHilisSE overCaSH,hOmE offiCe,UniteD staTes,sEATtLE,WAsHiNgTon,98103.0,WesT,fuR-FU-10004848,fuRnItURE,FURniShINgs,dAX SoLid wOod FraMes, 19.54 
7197,Ca-2015-116785,26/04/2015,30/04/2015,STaNdArD claSs,Mh-17290,MArc harRigaN,HOmE OFFICE,UnITEd STAtES,lOs ANgEles,CAliFoRNIA,90036.0,weSt,OfF-aR-10003504,OfFiCE suPpliEs,ARt,nEWeLL 347,21.4
7198,CA-2015-116785,26/04/2015,30/04/2015,stANdArD cLASS,Mh-17290,Marc HARRIGAn,home offICe,UniteD stATES,LOs aNGELEs,CaLiFoRNIA,90036.0,WesT,off-la-10000305,offICe sUpPLIes,LABeLS,AVerY 495,12.6
7199,uS-2016-156797,11/08/2016,15/08/2016,sTAndard clasS,po-19180,pHIlISSe oVeRcash,hOMe OFFice,UNIted statES,New yorK CITY,NEW YOrK,10035.0,EASt,ofF-aR-10001427,oFFIce sUPpLIes,arT,nEWELL 330,11.96
7200,uS-2016-156797,11/08/2016,15/08/2016,stAndarD cLAss,po-19180,PHILISSe ovErCASh,HOMe OFfiCE,unITEd stATES,NEw yOrk cIty,nEW YoRK,10035.0,east,TEc-Ph-10004614,TEchnOLOGY,phonEs,aT&t 841000 Phone, 138.0 
7201,CA-2017-104276,27/11/2017,03/12/2017,stANDaRd ClAsS,HF-14995,HERbert flEnTyE,conSUmER,uNIted staTes,FORT LaUDerdaLE,FLorida,33311.0,SOuTh,tec-PH-10001944,teCHnoLOGY,phonEs,Wi-ex zbOOSt yx540 ceLlUlar phonE SigNAL BooSter, 116.76 
7202,Ca-2017-104276,27/11/2017,03/12/2017,StaNDard cLASS,hF-14995,HERBeRT FlEntye,consumer,unITed STATES,foRt LaUdErDalE,FLorIda,33311.0,sOUth,fuR-TA-10001039,FUrnItUrE,tAbLeS,KI adjUstAble-heighT TABlE,331.023
7203,cA-2017-120369,28/10/2017,28/10/2017,SAme DAy,vB-21745,VICTOrIa brENNAN,corPORATE,UNited staTES,ROcheSTeR,nEW YORK,14609.0,eaST,fUr-fU-10003806,fURNITure,FURNIshiNGS,"TEnex CHAiRmAt w/ averAGE Lip, 45"" X 53""",756.8
7204,CA-2015-118276,29/12/2015,02/01/2016,stAnDaRd cLAss,mg-17890,miCHAeL GRAnLunD,HOme OFfICe,unITEd STAtEs,saiNT CHaRLES,IlLINOiS,60174.0,CeNTRAL,fur-fU-10002111,FURnItURe,fUrnisHINGS,"maStER caSTEr DooR stOP, LArgE bROwn",8.736
7205,CA-2016-136658,10/09/2016,17/09/2016,staNDARD ClaSS,bO-11425,BoBBY OdEGaRD,CONsumEr,unITED STaTEs,neW yoRk cItY,NEw yoRk,10024.0,eASt,off-Ar-10000817,offICe SUpPLIEs,Art,MAncO dry-LIgHTer EraSablE HIGhLIgHTEr, 6.08 
7206,Ca-2018-137414,02/10/2018,06/10/2018,staNDARd claSs,cm-12115,Chad mCGUire,conSUmeR,uNiTeD STateS,SAn FRanCISCo,CaLIFOrNia,94109.0,WEST,fur-fu-10001424,FuRNItURE,FURNISHiNgs,DAX ClEAr bOX fRaMe, 17.46 
7207,ca-2018-137414,02/10/2018,06/10/2018,STAndARD cLASs,cM-12115,CHAD McGUIRE,cOnsumEr,uniTED statES,san fRAncIscO,CalIfOrnIa,94109.0,WeSt,Tec-Ma-10002930,TECHNoLoGY,mAchiNes,riCoh - iNK CoLlECToR unIT FOr GX3000 SErIeS printERs,369.16
7208,CA-2017-143476,11/09/2017,13/09/2017,fIRst class,Lc-16930,LINDA cAzaMiaS,CorPOrate,UnitEd sTates,PhoENIx,ArIzOna,85023.0,wEst,OfF-Ar-10003759,OfficE SupPLIeS,ART,"CrAyOLA Anti duSt chaLk, 12/PaCk",2.912
7209,CA-2017-143476,11/09/2017,13/09/2017,firsT cLASs,lc-16930,lINdA CaZaMias,cOrPOrATe,UniTeD STatES,pHoENIx,ariZoNA,85023.0,WESt,oFf-pa-10001837,ofFiCE SuppLIEs,PaPEr,xeroX 1976, 20.736 
7210,Ca-2017-143476,11/09/2017,13/09/2017,fiRSt ClaSs,LC-16930,LInDa CaZAMIAS,CorpoRAte,uniTED states,phOeNix,arizONA,85023.0,WEST,off-pA-10001667,oFfIcE SUppLIeS,PaPer,grEat wHitE MulTI-uSE REcYcled pAPEr (20lB. and 84 bRigHt),9.568
7211,us-2017-119046,02/06/2017,06/06/2017,sTANDaRd cLaSs,eH-13765,edWaRD HOoKs,COrPORatE,uNIted sTATes,sEATTLE,washINgtoN,98115.0,wEsT,off-pA-10000246,ofFIce SUPpLieS,PAPer,RIvERLEAf STIk-wiThiT deSiGNEr NoTE cuBeS, 30.18 
7212,uS-2017-119046,02/06/2017,06/06/2017,sTANdarD CLasS,Eh-13765,EdwARd HooKS,CorpOrate,uNIted staTes,sEattle,wASHinGTON,98115.0,WESt,Off-BI-10001078,oFFICe suPplIEs,binDeRs,"aCcO preSsTex data BInDeR wITh STORAge HOokS, DARk blUE, 14 7/8"" X 11""", 51.648 
7213,uS-2017-119046,02/06/2017,06/06/2017,StAnDard ClaSs,EH-13765,EDwARd HOokS,CoRPoRatE,UNITeD stateS,seaTtle,WasHINgtON,98115.0,WEST,oFf-bi-10000138,OfFICe supPLIeS,bindERS,aCCo TRANsluCent Poly rINg BIndErs, 11.232 
7214,CA-2018-154949,15/10/2018,19/10/2018,sTAndarD clAss,Mc-17275,marc CRIER,CoNsUMER,uNitED sTaTES,camarillO,caLIfoRNIa,93010.0,wEsT,OfF-la-10002034,oFfIce SUppLIES,laBeLS,Avery 478,14.73
7215,Ca-2016-103072,27/09/2016,30/09/2016,SecOnD ClAsS,HW-14935,HeLen waSsErMAn,CorporaTE,uNITeD sTAteS,deTROiT,MiChiGAn,48205.0,CENTraL,OFf-Ar-10000127,oFfiCE sUpPlIES,art,neWELL 321, 16.4 
7216,Ca-2016-103072,27/09/2016,30/09/2016,sECoNd ClaSS,hW-14935,HelEN WAsSErMaN,COrPoRAtE,UNItED states,dETRoIt,miChiGan,48205.0,CEnTral,off-pA-10003172,OfFiCe SupPlIEs,pAPEr,XerOX 1996, 25.92 
7217,cA-2016-150770,03/05/2016,06/05/2016,First CLasS,Lc-16870,leNA caciOPPO,ConSumER,UNitED stAteS,San fRaNCiSCO,calIFOrnia,94109.0,WesT,oFF-AR-10001246,OfficE SuPPlIes,aRt,nEwelL 317,8.82
7218,CA-2016-150770,03/05/2016,06/05/2016,FiRst clAss,lC-16870,lEnA caCiOppO,cONSUmeR,UNItEd sTateS,SAN FrAncIsCO,cALIfORniA,94109.0,wEST,oFf-bi-10002026,OfFice SUpPlieS,BINDeRs,ibICO RecYclED lInEN-stylE cOVeRS, 62.496 
7219,cA-2016-150770,03/05/2016,06/05/2016,FirSt CLAss,lC-16870,LENA caCIoPPO,cOnSUmEr,UniTED StateS,sAn franCIScO,cAliFoRNiA,94109.0,weSt,tEc-AC-10000844,TECHnOloGY,ACcESsORiES,loGItECH gAMinG G510s - kEYboARd, 339.96 
7220,CA-2016-150770,03/05/2016,06/05/2016,first CLaSs,lc-16870,LEnA CacIopPo,CONsuMER,UNitEd sTATes,SAN FrAncisCo,CALiFORniA,94109.0,weSt,OFF-bI-10001575,oFfICE SUpplies,bInders,GbC LINen BInDINg coVers, 49.568 
7221,ca-2018-154760,09/01/2018,13/01/2018,StaNdArd cLaSs,BP-11290,bETh PAIGe,coNSumEr,UnITed sTAtEs,phIlAdeLPhia,penNsylvaNia,19140.0,EAST,oFF-Bi-10004632,oFfIcE sUPPLieS,biNDeRs,IBIcO hI-tEcH MaNuaL BINdiNg SYSTEm,274.491
7222,US-2018-104437,27/01/2018,31/01/2018,StanDaRd cLass,tG-21310,TObY GnaDe,conSuMer,unITeD staTEs,NEW YORk cIty,NEw YOrK,10035.0,eAST,teC-PH-10000193,TECHNology,phones,jeNsEN sMPs-640 - speaKER PHONE,137.94
7223,ca-2018-113075,02/09/2018,06/09/2018,stAndaRd cLaSs,mc-18100,micK CrebagGA,ConSuMeR,UnIteD states,cHiCAGo,illinOIS,60623.0,cEnTrAL,tEc-Ac-10003441,TECHnolOGY,AcCESsORiES,KINgstoN DIGItaL DaTATRAvELEr 32gb UsB 2.0, 40.68 
7224,cA-2017-109953,14/07/2017,18/07/2017,sTaNdARd CLAsS,rB-19360,RAYmond bUch,ConSUmer,uniteD sTatES,SAn FRanciscO,CalIFOrniA,94122.0,WeSt,Tec-Ph-10004093,TEcHNoLogy,Phones,panasoniC KX-ts550, 110.376 
7225,ca-2017-109953,14/07/2017,18/07/2017,standARd cLAsS,Rb-19360,RayMoND bucH,coNSUmER,UnITED staTes,sAN FRAnCISCo,CAliFORniA,94122.0,wEST,oFf-aP-10002998,offICE SuPplIEs,AppliAnCeS,HOLMEs 99% hEpa AiR purIfier,151.62
7226,cA-2017-109953,14/07/2017,18/07/2017,staNdard clASs,RB-19360,RAyMonD BUch,conSuMER,unitED sTatEs,SAN franCIscO,cAlIFornia,94122.0,WesT,fUR-Fu-10000073,FurNiTuRE,FurnIshiNgs,DeFlECt-O GlassTIQuE cLeAr desK AccessorIeS,30.8
7227,cA-2018-127397,24/02/2018,28/02/2018,sTanDaRD clasS,es-14080,Erin SmiTh,COrporATE,uniTEd stATeS,PHILadelPHIa,pENNSYlVaNIa,19134.0,EaST,oFF-Pa-10001125,OFfIce SupPlIEs,pAPEr,xerOx 1988, 123.92 
7228,cA-2018-127397,24/02/2018,28/02/2018,sTANDarD clAsS,ES-14080,ERIn sMiTh,coRPoratE,unItED stATEs,PhIlaDeLPHia,peNnsYLvanIA,19134.0,eASt,tEC-AC-10003033,tEchNoloGy,AcCEsSoriES,PLaNtRONiCS Cs510 - OVer-thE-hEAD moNAUrAl wIReleSS hEAdset sYsTEm, 1319.8 
7229,Ca-2015-157546,20/07/2015,22/07/2015,fiRST ClAsS,Rd-19720,rOgeR DEmiR,COnsuMer,unITed STAtEs,san FrancIScO,cALIfoRNia,94122.0,wESt,ofF-bi-10002498,ofFICE supPLIES,binDeRs,cLeAR MyLar rEinfOrCiNg STRIps,89.712
7230,CA-2015-157546,20/07/2015,22/07/2015,fIrst CLaSS,Rd-19720,ROgER DEmiR,cONsUMeR,UNiTED sTATES,SaN fRaNCiscO,CALiforNIA,94122.0,wEst,oFf-PA-10004569,oFFiCE SUpPLiES,PAPER,"WIREbOUNd mESsAgE BoOKs, TwO 4 1/4"" x 5"" forms pEr pAGe",22.83
7231,CA-2018-153843,13/03/2018,15/03/2018,fiRST CLASS,sc-20380,SHaHId COllIsTER,cONsuMer,unITED stAtEs,FaiRFiElD,cOnnECtICut,6824.0,East,OFF-bI-10002353,oFfIce SupPlieS,BInDErS,GBC veLobInD coVer sEts,30.88
7232,Ca-2018-153843,13/03/2018,15/03/2018,fIRSt clAsS,sC-20380,SHAHID cOlLIsTer,COnsUmer,unitEd sTATEs,FairFiElD,cOnneCticut,6824.0,EAst,OfF-Ap-10001564,oFficE SuPPLIES,AppliaNcES,hOoVEr cOmMercial lighTwEIGhT uPrighT vAcuum WiTh e-z emPTY dirt CUP, 465.16 
7233,Ca-2018-153843,13/03/2018,15/03/2018,FirST CLaSs,Sc-20380,SHahId cOlLISteR,COnsUmEr,UnIteD StAtES,fAiRFiELD,cOnNEcticut,6824.0,eAsT,OFf-pa-10003673,oFficE suppLIes,Paper,STrATHmoRE phOTo moUnt carDs,27.12
7234,ca-2017-137337,08/03/2017,12/03/2017,stANDArd ClAsS,gB-14575,GIULiEttA bAPTISt,CONSuMER,uNItED STaTeS,nEw YoRK CiTY,NEW yORK,10011.0,East,fUR-fu-10003347,FurNiTURe,FURnIshings,ColoREDge POSTEr FRAME,113.6
7235,Ca-2017-137337,08/03/2017,12/03/2017,sTaNdard ClasS,Gb-14575,GiUlIETtA BaPTIsT,consuMER,uNITED StAtes,nEw yoRK city,nEW yoRK,10011.0,EaST,ofF-PA-10001934,OFFICe SupPLIes,PaPER,xErox 1993, 12.96 
7236,Ca-2017-137337,08/03/2017,12/03/2017,sTANDARD cLaSS,GB-14575,GIulIeTta BAPTist,cOnSUMER,UNitEd StaTeS,New yOrK city,neW yORk,10011.0,eASt,oFf-bI-10000632,OFFIcE sUpplIEs,BINdERs,sateLliTe SEctIonAl pOst BINdERS, 69.456 
